NumGRASP , NumLS , strikes, FuncionObjetivo Sin Pesos , FuncionObjetivo Con pesos , Fosforo ,  Peso Fosforo, CantIncUsos, Peso CantIncUsos, CantIncProd, Peso CantIncProd
76 , 7 , 0 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 8 , 1 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 9 , 2 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 10 , 3 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
76 , 11 , 4 , 0.905913 , 0.890370 , 0.655913 , 1.0 , 0.187500 , 1.0 , 0.062500 , 0.75131476
77 , 1 , 0 , 0.798886 , 0.798886 , 0.673886 , 1.0 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 3 , 0 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 4 , 1 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 5 , 2 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 6 , 3 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 7 , 4 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 8 , 5 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 9 , 6 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 10 , 7 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
77 , 11 , 8 , 0.793271 , 0.732519 , 0.668271 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 1.0
78 , 1 , 0 , 1.047732 , 1.047732 , 0.672732 , 1.0 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 3 , 0 , 1.047620 , 0.986473 , 0.672620 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 4 , 1 , 1.047620 , 0.986473 , 0.672620 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 5 , 2 , 1.047620 , 0.986473 , 0.672620 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 1.0
78 , 6 , 3 , 1.095068 , 1.035290 , 0.657569 , 0.9090909 , 0.187500 , 1.0 , 0.250000 , 1.0
78 , 10 , 4 , 0.795327 , 0.657295 , 0.670327 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.82644624
78 , 11 , 5 , 0.795327 , 0.657295 , 0.670327 , 0.82644624 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 1 , 0 , 1.001467 , 1.001467 , 0.751467 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
79 , 3 , 0 , 0.880388 , 0.800353 , 0.692888 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
79 , 4 , 1 , 0.880388 , 0.800353 , 0.692888 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
79 , 7 , 2 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 8 , 3 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 9 , 4 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 10 , 5 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
79 , 11 , 6 , 0.796749 , 0.608000 , 0.671749 , 0.75131476 , 0.000000 , 1.0 , 0.125000 , 0.82644624
80 , 1 , 0 , 1.090377 , 1.090377 , 0.715377 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
80 , 8 , 0 , 0.890334 , 0.857793 , 0.702834 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.82644624
80 , 9 , 1 , 0.890334 , 0.857793 , 0.702834 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.82644624
80 , 10 , 2 , 1.200773 , 1.168232 , 0.638273 , 1.0 , 0.375000 , 1.0 , 0.187500 , 0.82644624
80 , 11 , 3 , 1.027315 , 1.005620 , 0.652315 , 1.0 , 0.250000 , 1.0 , 0.125000 , 0.82644624
81 , 1 , 0 , 1.164239 , 1.164239 , 0.789239 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
81 , 4 , 0 , 0.982055 , 0.965010 , 0.794555 , 1.0 , 0.000000 , 1.0 , 0.187500 , 0.9090909
81 , 5 , 1 , 1.032253 , 0.998162 , 0.657253 , 1.0 , 0.000000 , 1.0 , 0.375000 , 0.9090909
81 , 6 , 2 , 1.029664 , 0.995573 , 0.654664 , 1.0 , 0.000000 , 1.0 , 0.375000 , 0.9090909
81 , 8 , 3 , 1.266639 , 1.196944 , 0.641639 , 0.9090909 , 0.500000 , 1.0 , 0.125000 , 0.9090909
81 , 9 , 4 , 1.266639 , 1.196944 , 0.641639 , 0.9090909 , 0.500000 , 1.0 , 0.125000 , 0.9090909
81 , 10 , 5 , 1.266639 , 1.196944 , 0.641639 , 0.9090909 , 0.500000 , 1.0 , 0.125000 , 0.9090909
82 , 1 , 0 , 1.081487 , 1.081487 , 0.768987 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
82 , 2 , 0 , 1.117728 , 1.117728 , 0.742728 , 1.0 , 0.062500 , 1.0 , 0.312500 , 1.0
82 , 4 , 1 , 1.020051 , 1.074329 , 0.770052 , 1.1 , 0.000000 , 1.0 , 0.250000 , 0.9090909
82 , 6 , 2 , 1.014218 , 0.991490 , 0.764218 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.9090909
82 , 8 , 3 , 1.040956 , 0.946324 , 0.665956 , 0.9090909 , 0.000000 , 1.0 , 0.375000 , 0.9090909
82 , 10 , 4 , 1.214623 , 1.101444 , 0.652123 , 0.82644624 , 0.250000 , 1.0 , 0.312500 , 1.0
83 , 1 , 0 , 0.935571 , 0.935571 , 0.685571 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
83 , 3 , 0 , 0.864117 , 0.785561 , 0.676617 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
83 , 5 , 1 , 0.909647 , 0.778118 , 0.659647 , 0.82644624 , 0.062500 , 1.0 , 0.187500 , 0.9090909
83 , 6 , 2 , 0.909647 , 0.778118 , 0.659647 , 0.82644624 , 0.062500 , 1.0 , 0.187500 , 0.9090909
83 , 7 , 3 , 0.909647 , 0.778118 , 0.659647 , 0.82644624 , 0.062500 , 1.0 , 0.187500 , 0.9090909
83 , 8 , 4 , 0.909647 , 0.778118 , 0.659647 , 0.82644624 , 0.062500 , 1.0 , 0.187500 , 0.9090909
83 , 9 , 5 , 0.909647 , 0.778118 , 0.659647 , 0.82644624 , 0.062500 , 1.0 , 0.187500 , 0.9090909
83 , 10 , 6 , 0.870355 , 0.740479 , 0.682855 , 0.82644624 , 0.062500 , 1.0 , 0.125000 , 0.9090909
83 , 11 , 7 , 0.869397 , 0.739688 , 0.681897 , 0.82644624 , 0.062500 , 1.0 , 0.125000 , 0.9090909
84 , 1 , 0 , 1.065085 , 1.065085 , 0.752585 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
84 , 9 , 0 , 1.358295 , 1.031724 , 0.670795 , 0.513158 , 0.500000 , 1.0 , 0.187500 , 1.0
84 , 11 , 1 , 0.857618 , 0.548719 , 0.670118 , 0.56447387 , 0.000000 , 1.0 , 0.187500 , 0.9090909
84 , 12 , 2 , 0.844250 , 0.541173 , 0.656750 , 0.56447387 , 0.000000 , 1.0 , 0.187500 , 0.9090909
85 , 1 , 0 , 1.010811 , 1.010811 , 0.698311 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
85 , 4 , 0 , 0.937237 , 0.914509 , 0.687237 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.9090909
85 , 5 , 1 , 0.937237 , 0.914509 , 0.687237 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.9090909
85 , 8 , 2 , 0.927700 , 0.787355 , 0.677700 , 0.82644624 , 0.000000 , 1.0 , 0.250000 , 0.9090909
85 , 10 , 3 , 1.106166 , 0.917152 , 0.668666 , 0.75131476 , 0.187500 , 1.0 , 0.250000 , 0.9090909
85 , 11 , 4 , 1.268221 , 1.085534 , 0.643221 , 0.75131476 , 0.375000 , 1.0 , 0.250000 , 0.9090909
86 , 1 , 0 , 0.900337 , 0.900337 , 0.650337 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
86 , 3 , 0 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 4 , 1 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 5 , 2 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 6 , 3 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 7 , 4 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 8 , 5 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 9 , 6 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 10 , 7 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
86 , 11 , 8 , 0.833762 , 0.757966 , 0.646262 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 1 , 0 , 0.930837 , 0.930837 , 0.680837 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
87 , 3 , 0 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 4 , 1 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 5 , 2 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 6 , 3 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 7 , 4 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 8 , 5 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 9 , 6 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 10 , 7 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
87 , 11 , 8 , 0.880953 , 0.933253 , 0.693453 , 1.1 , 0.000000 , 1.0 , 0.187500 , 0.9090909
88 , 1 , 0 , 1.132937 , 1.132937 , 0.757937 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
88 , 5 , 0 , 0.832267 , 0.639381 , 0.644767 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.82644624
88 , 6 , 1 , 0.832267 , 0.639381 , 0.644767 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.82644624
88 , 7 , 2 , 0.832267 , 0.639381 , 0.644767 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.82644624
88 , 8 , 3 , 0.832267 , 0.639381 , 0.644767 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.82644624
88 , 9 , 4 , 0.832267 , 0.639381 , 0.644767 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.82644624
88 , 10 , 5 , 0.832267 , 0.639381 , 0.644767 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.82644624
88 , 11 , 6 , 0.832267 , 0.639381 , 0.644767 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.82644624
89 , 1 , 0 , 1.282346 , 1.282346 , 0.719846 , 1.0 , 0.000000 , 1.0 , 0.562500 , 1.0
89 , 2 , 0 , 1.344725 , 1.344725 , 0.719725 , 1.0 , 0.250000 , 1.0 , 0.375000 , 1.0
89 , 6 , 1 , 1.075061 , 0.988692 , 0.700061 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 0.9090909
89 , 7 , 2 , 1.075061 , 0.988692 , 0.700061 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 0.9090909
89 , 8 , 3 , 1.075061 , 0.988692 , 0.700061 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 0.9090909
89 , 9 , 4 , 1.075061 , 0.988692 , 0.700061 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 0.9090909
89 , 10 , 5 , 1.075061 , 0.988692 , 0.700061 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 0.9090909
89 , 11 , 6 , 1.075061 , 0.988692 , 0.700061 , 0.9090909 , 0.125000 , 1.0 , 0.250000 , 0.9090909
90 , 1 , 0 , 0.885197 , 0.885197 , 0.697697 , 1.0 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 2 , 0 , 0.885197 , 0.885197 , 0.697697 , 1.0 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 4 , 1 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 5 , 2 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 6 , 3 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 7 , 4 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 8 , 5 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 9 , 6 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 10 , 7 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
90 , 11 , 8 , 0.882447 , 0.819270 , 0.694947 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 1.0
91 , 1 , 0 , 1.076405 , 1.076405 , 0.701405 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
91 , 6 , 0 , 0.894451 , 0.739216 , 0.706951 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
91 , 7 , 1 , 0.894451 , 0.739216 , 0.706951 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
91 , 8 , 2 , 0.894451 , 0.739216 , 0.706951 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
91 , 9 , 3 , 0.894451 , 0.739216 , 0.706951 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
91 , 10 , 4 , 0.894451 , 0.739216 , 0.706951 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
91 , 11 , 5 , 0.894451 , 0.739216 , 0.706951 , 0.82644624 , 0.000000 , 1.0 , 0.187500 , 0.82644624
92 , 1 , 0 , 0.962386 , 0.962386 , 0.712386 , 1.0 , 0.000000 , 1.0 , 0.250000 , 1.0
92 , 3 , 0 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 4 , 1 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 5 , 2 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 6 , 3 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 7 , 4 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 8 , 5 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 9 , 6 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 10 , 7 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
92 , 11 , 8 , 0.831222 , 0.755656 , 0.706222 , 0.9090909 , 0.000000 , 1.0 , 0.125000 , 0.9090909
93 , 1 , 0 , 1.206439 , 1.206439 , 0.768939 , 1.0 , 0.000000 , 1.0 , 0.437500 , 1.0
93 , 6 , 0 , 1.032976 , 0.799569 , 0.720476 , 0.75131476 , 0.000000 , 1.0 , 0.312500 , 0.82644624
93 , 7 , 1 , 1.032976 , 0.799569 , 0.720476 , 0.75131476 , 0.000000 , 1.0 , 0.312500 , 0.82644624
93 , 10 , 2 , 0.868103 , 0.639412 , 0.680603 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.6830134
93 , 11 , 3 , 0.868103 , 0.639412 , 0.680603 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.6830134
94 , 1 , 0 , 1.109722 , 1.109722 , 0.734722 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
94 , 5 , 0 , 0.951414 , 0.849426 , 0.763914 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
94 , 6 , 1 , 0.951414 , 0.849426 , 0.763914 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
94 , 8 , 2 , 0.944029 , 0.800850 , 0.694029 , 0.82644624 , 0.000000 , 1.0 , 0.250000 , 0.9090909
94 , 9 , 3 , 0.944029 , 0.800850 , 0.694029 , 0.82644624 , 0.000000 , 1.0 , 0.250000 , 0.9090909
94 , 11 , 4 , 0.940779 , 0.746265 , 0.690779 , 0.75131476 , 0.000000 , 1.0 , 0.250000 , 0.9090909
95 , 1 , 0 , 1.183226 , 1.183226 , 0.745726 , 1.0 , 0.000000 , 1.0 , 0.437500 , 1.0
95 , 9 , 0 , 0.886076 , 0.665722 , 0.698576 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.75131476
95 , 10 , 1 , 0.886076 , 0.665722 , 0.698576 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.75131476
95 , 11 , 2 , 0.886076 , 0.665722 , 0.698576 , 0.75131476 , 0.000000 , 1.0 , 0.187500 , 0.75131476
96 , 1 , 0 , 1.197114 , 1.197114 , 0.634614 , 1.0 , 0.250000 , 1.0 , 0.312500 , 1.0
96 , 3 , 0 , 0.837274 , 0.885206 , 0.649774 , 1.1 , 0.000000 , 0.9090909 , 0.187500 , 0.9090909
96 , 4 , 1 , 0.837274 , 0.885206 , 0.649774 , 1.1 , 0.000000 , 0.9090909 , 0.187500 , 0.9090909
96 , 5 , 2 , 0.837274 , 0.885206 , 0.649774 , 1.1 , 0.000000 , 0.9090909 , 0.187500 , 0.9090909
96 , 6 , 3 , 0.837274 , 0.885206 , 0.649774 , 1.1 , 0.000000 , 0.9090909 , 0.187500 , 0.9090909
96 , 7 , 4 , 1.015347 , 1.045290 , 0.640347 , 1.1 , 0.187500 , 0.9090909 , 0.187500 , 0.9090909
96 , 8 , 5 , 1.015347 , 1.045290 , 0.640347 , 1.1 , 0.187500 , 0.9090909 , 0.187500 , 0.9090909
96 , 9 , 6 , 1.015347 , 1.045290 , 0.640347 , 1.1 , 0.187500 , 0.9090909 , 0.187500 , 0.9090909
96 , 10 , 7 , 1.015347 , 1.045290 , 0.640347 , 1.1 , 0.187500 , 0.9090909 , 0.187500 , 0.9090909
96 , 11 , 8 , 1.015347 , 1.045290 , 0.640347 , 1.1 , 0.187500 , 0.9090909 , 0.187500 , 0.9090909
97 , 1 , 0 , 1.024157 , 1.024157 , 0.711657 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
97 , 5 , 0 , 0.865386 , 0.771218 , 0.677886 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
97 , 6 , 1 , 0.865386 , 0.771218 , 0.677886 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
97 , 7 , 2 , 0.865386 , 0.771218 , 0.677886 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
97 , 8 , 3 , 0.865386 , 0.771218 , 0.677886 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
97 , 9 , 4 , 0.865386 , 0.771218 , 0.677886 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
97 , 10 , 5 , 0.865386 , 0.771218 , 0.677886 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
97 , 11 , 6 , 0.865386 , 0.771218 , 0.677886 , 0.9090909 , 0.000000 , 1.0 , 0.187500 , 0.82644624
98 , 1 , 0 , 1.617896 , 1.617896 , 0.680396 , 1.0 , 0.687500 , 1.0 , 0.250000 , 1.0
98 , 2 , 0 , 1.617896 , 1.617896 , 0.680396 , 1.0 , 0.687500 , 1.0 , 0.250000 , 1.0
98 , 5 , 1 , 0.928930 , 0.901037 , 0.678930 , 1.0 , 0.062500 , 0.82644624 , 0.187500 , 0.9090909
98 , 6 , 2 , 0.928930 , 0.901037 , 0.678930 , 1.0 , 0.062500 , 0.82644624 , 0.187500 , 0.9090909
98 , 7 , 3 , 0.928930 , 0.901037 , 0.678930 , 1.0 , 0.062500 , 0.82644624 , 0.187500 , 0.9090909
98 , 8 , 4 , 0.928930 , 0.901037 , 0.678930 , 1.0 , 0.062500 , 0.82644624 , 0.187500 , 0.9090909
98 , 9 , 5 , 0.928930 , 0.901037 , 0.678930 , 1.0 , 0.062500 , 0.82644624 , 0.187500 , 0.9090909
98 , 10 , 6 , 0.928930 , 0.901037 , 0.678930 , 1.0 , 0.062500 , 0.82644624 , 0.187500 , 0.9090909
98 , 11 , 7 , 0.928930 , 0.901037 , 0.678930 , 1.0 , 0.062500 , 0.82644624 , 0.187500 , 0.9090909
99 , 1 , 0 , 1.055269 , 1.055269 , 0.680269 , 1.0 , 0.000000 , 1.0 , 0.375000 , 1.0
99 , 4 , 0 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
99 , 5 , 1 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
99 , 6 , 2 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
99 , 7 , 3 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
99 , 8 , 4 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
99 , 9 , 5 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
99 , 10 , 6 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
99 , 11 , 7 , 0.926196 , 0.882807 , 0.676196 , 1.0 , 0.000000 , 1.0 , 0.250000 , 0.82644624
100 , 1 , 0 , 0.978201 , 0.978201 , 0.665701 , 1.0 , 0.000000 , 1.0 , 0.312500 , 1.0
100 , 2 , 0 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 3 , 1 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 4 , 2 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 5 , 3 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 6 , 4 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 7 , 5 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 8 , 6 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 9 , 7 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 10 , 8 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
100 , 11 , 9 , 1.359650 , 1.359650 , 0.672150 , 1.0 , 0.500000 , 1.0 , 0.187500 , 1.0
